starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 06 20:52:21 2022	1641498741	2	9	10	8
Thu Jan 06 20:52:21 2022	1641498741	1	9	10	6
Thu Jan 06 20:52:21 2022	1641498741	3	8	10	7
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	6
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	7	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	1
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	1	9	10	6
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	7	4	10	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	7	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	1	9	10	7
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	6
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	1
Thu Jan 06 20:52:21 2022	1641498741	2	9	10	8
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	6
Thu Jan 06 20:52:21 2022	1641498741	6	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	7	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	10	3
Thu Jan 06 20:52:21 2022	1641498741	7	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	11	4
Thu Jan 06 20:52:21 2022	1641498741	1	9	11	6
Thu Jan 06 20:52:21 2022	1641498741	4	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	11	2
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	11	3
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	11	1
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	3	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	11	1
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	3	7	11	1
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	1	10	11	7
Thu Jan 06 20:52:21 2022	1641498741	4	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	11	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	11	1
Thu Jan 06 20:52:21 2022	1641498741	7	3	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	7	3	11	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	11	1
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	7	3	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	5
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	11	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	6
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	1
Thu Jan 06 20:52:21 2022	1641498741	1	10	11	6
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	1
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	5
Thu Jan 06 20:52:21 2022	1641498741	7	3	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	1
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	2
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	6
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	6
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	7	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	2
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	3
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	2
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	7	11	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	6	11	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	6
Thu Jan 06 20:52:21 2022	1641498741	2	9	11	8
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	1	11	11	9
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	4
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	5
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	6
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	6
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	1	10	11	6
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	5
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	11	3
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	4
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	11	7
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	6
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	6
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	11	4
Thu Jan 06 20:52:21 2022	1641498741	4	8	11	1
Thu Jan 06 20:52:21 2022	1641498741	7	4	11	3
Thu Jan 06 20:52:21 2022	1641498741	4	7	11	6
Thu Jan 06 20:52:21 2022	1641498741	5	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	12	8
Thu Jan 06 20:52:21 2022	1641498741	7	4	12	4
Thu Jan 06 20:52:21 2022	1641498741	6	5	12	3
Thu Jan 06 20:52:21 2022	1641498741	7	4	12	4
Thu Jan 06 20:52:21 2022	1641498741	8	4	12	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	12	7
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	3
Thu Jan 06 20:52:21 2022	1641498741	4	7	12	2
Thu Jan 06 20:52:21 2022	1641498741	7	4	12	3
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	3
Thu Jan 06 20:52:21 2022	1641498741	7	4	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	3
Thu Jan 06 20:52:21 2022	1641498741	3	9	12	8
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	3
Thu Jan 06 20:52:21 2022	1641498741	1	11	12	6
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	2
Thu Jan 06 20:52:21 2022	1641498741	4	8	12	4
Thu Jan 06 20:52:21 2022	1641498741	8	4	12	3
Thu Jan 06 20:52:21 2022	1641498741	6	5	12	5
Thu Jan 06 20:52:21 2022	1641498741	4	7	12	6
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	1	11	12	7
Thu Jan 06 20:52:21 2022	1641498741	8	4	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	6
Thu Jan 06 20:52:21 2022	1641498741	7	6	12	5
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	3
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	3
Thu Jan 06 20:52:21 2022	1641498741	4	8	12	8
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	3
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	4	8	12	1
Thu Jan 06 20:52:21 2022	1641498741	7	6	12	5
Thu Jan 06 20:52:21 2022	1641498741	8	4	12	4
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	3
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	12	6
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	3
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	3
Thu Jan 06 20:52:21 2022	1641498741	4	8	12	6
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	3
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	12	6
Thu Jan 06 20:52:21 2022	1641498741	7	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	7
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	6	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	4	9	12	8
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	5
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	7
Thu Jan 06 20:52:21 2022	1641498741	4	8	12	8
Thu Jan 06 20:52:21 2022	1641498741	7	5	12	4
Thu Jan 06 20:52:21 2022	1641498741	4	8	12	8
Thu Jan 06 20:52:21 2022	1641498741	6	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	6
Thu Jan 06 20:52:21 2022	1641498741	3	9	12	9
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	6
Thu Jan 06 20:52:21 2022	1641498741	7	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	12	6
Thu Jan 06 20:52:21 2022	1641498741	1	12	12	7
Thu Jan 06 20:52:21 2022	1641498741	5	8	12	7
Thu Jan 06 20:52:21 2022	1641498741	8	4	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	6	7	12	3
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	7	6	12	4
Thu Jan 06 20:52:21 2022	1641498741	1	11	12	7
Thu Jan 06 20:52:21 2022	1641498741	6	7	12	5
Thu Jan 06 20:52:21 2022	1641498741	6	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	7
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	6	6	12	5
Thu Jan 06 20:52:21 2022	1641498741	6	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	5	7	12	4
Thu Jan 06 20:52:21 2022	1641498741	4	9	12	8
Thu Jan 06 20:52:21 2022	1641498741	8	5	13	4
Thu Jan 06 20:52:21 2022	1641498741	4	8	13	6
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	10
Thu Jan 06 20:52:21 2022	1641498741	7	6	13	4
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	5
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	6
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	6
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	5	7	13	7
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	7	6	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	6
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	7	6	13	4
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	3
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	1	11	13	10
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	10
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	10
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	7
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	6
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	7	6	13	5
Thu Jan 06 20:52:21 2022	1641498741	5	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	0	12	13	7
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	10
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	5	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	6
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	10
Thu Jan 06 20:52:21 2022	1641498741	5	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	7	6	13	4
Thu Jan 06 20:52:21 2022	1641498741	6	6	13	4
Thu Jan 06 20:52:21 2022	1641498741	0	12	13	7
Thu Jan 06 20:52:21 2022	1641498741	0	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	0	13	13	11
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	6
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	9	4	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	5
Thu Jan 06 20:52:21 2022	1641498741	6	7	13	4
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	10
Thu Jan 06 20:52:21 2022	1641498741	9	4	13	4
Thu Jan 06 20:52:21 2022	1641498741	7	6	13	4
Thu Jan 06 20:52:21 2022	1641498741	4	9	13	3
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	9	4	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	3
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	3
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	4	9	13	3
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	7
Thu Jan 06 20:52:21 2022	1641498741	3	10	13	9
Thu Jan 06 20:52:21 2022	1641498741	7	6	13	5
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	3	11	13	9
Thu Jan 06 20:52:21 2022	1641498741	4	9	13	3
Thu Jan 06 20:52:21 2022	1641498741	5	8	13	4
Thu Jan 06 20:52:21 2022	1641498741	9	4	13	4
Thu Jan 06 20:52:21 2022	1641498741	7	7	13	7
Thu Jan 06 20:52:21 2022	1641498741	3	11	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	2	11	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	3	11	13	9
Thu Jan 06 20:52:21 2022	1641498741	2	11	13	1
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	3	11	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	13	13	11
Thu Jan 06 20:52:21 2022	1641498741	2	11	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	5	9	13	3
Thu Jan 06 20:52:21 2022	1641498741	2	11	13	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	4	9	13	3
Thu Jan 06 20:52:21 2022	1641498741	1	13	13	11
Thu Jan 06 20:52:21 2022	1641498741	1	12	13	11
Thu Jan 06 20:52:21 2022	1641498741	2	11	13	9
